id,name,active,notes
185793000,Stop smoking monitoring second letter (procedure),y,direct mapping
313396002,Nicotine replacement therapy (situation),y,direct mapping
790121000000107,Nicotine replacement therapy using nicotine patch (procedure),y,direct mapping
783381000000101,Stop smoking invitation short message service text message (procedure),y,direct mapping
719591006,Varenicline therapy (procedure),y,direct mapping
185798009,Stop smoking monitoring delete (finding),y,direct mapping
710081004,Smoking cessation therapy (regime/therapy),y,direct mapping
750821000000109,Consent given for follow-up evaluation after smoking cessation intervention (finding),y,direct mapping
751101000000101,Declined consent for follow-up evaluation after smoking cessation intervention (finding),y,direct mapping
185789006,Attends stop smoking monitoring (finding),y,direct mapping
229819007,Tobacco use and exposure (observable entity),y,direct mapping
230058003,Pipe tobacco consumption (observable entity),y,direct mapping
185791003,Stop smoking monitor default (finding),y,direct mapping
314538009,Tobacco related optic neuropathy (disorder),y,direct mapping
401201003,Cigarette pack-years (observable entity),y,direct mapping
768971000000109,Lost to smoking cessation follow-up (finding),y,direct mapping
390902009,Smoking status at 4 weeks (observable entity),y,direct mapping
280811000000104,Nicotine replacement therapy using nicotine inhalator (procedure),y,direct mapping
850331000000104,Smoking cessation 12 week follow-up (procedure),y,direct mapping
783481000000106,Stop smoking invitation third short message service text message (procedure),y,direct mapping
836001000000109,Waterpipe tobacco consumption (observable entity),y,direct mapping
185796008,Stop smoking monitoring telephone invite (procedure),y,direct mapping
766931000000106,Smoking status at 12 weeks (observable entity),y,direct mapping
390905006,Nicotine replacement therapy provided free (procedure),y,direct mapping
966971000000103,Varenicline smoking cessation therapy declined (situation),y,direct mapping
755741000000100,Declined consent for follow-up by smoking cessation team (finding),y,direct mapping
1087441000000106,Smoking cessation programme declined (situation),y,direct mapping
315055008,Over the counter nicotine replacement therapy (procedure),y,direct mapping
765001003,Monitoring of smoking cessation therapy refused (situation),y,direct mapping
185792005,Stop smoking monitoring first letter (procedure),y,direct mapping
191889006,Tobacco dependence in remission (disorder),y,direct mapping
160613002,Admitted tobacco consumption possibly untrue (finding),y,direct mapping
201931000000109,Attends practice smoking cessation clinic (finding),y,direct mapping
505281000000106,Referral to National Health Service stop smoking service (procedure),y,direct mapping
390900001,Smoking cessation milestones (observable entity),y,direct mapping
401160008,Smoking cessation program start date (observable entity),y,direct mapping
713700008,Smoking cessation drug therapy (regime/therapy),y,direct mapping
160621008,Ex-cigar smoker (finding),y,descendant of concept mapped from leaf
1092091000000109,Ex-moderate smoker (10-19/day) (finding),y,descendant of concept mapped from leaf
266925009,Ex-very heavy cigarette smoker (40+/day) (finding),y,descendant of concept mapped from leaf
266923002,Ex-moderate cigarette smoker (10-19/day) (finding),y,descendant of concept mapped from leaf
266921000,Ex-trivial cigarette smoker (<1/day) (finding),y,descendant of concept mapped from leaf
266928006,Ex-cigarette smoker amount unknown (finding),y,descendant of concept mapped from leaf
1092481000000104,Number of calculated smoking pack years (observable entity),y,descendant of concept mapped from leaf
1092031000000108,Ex-smoker amount unknown (finding),y,descendant of concept mapped from leaf
360890004,Intolerant ex-smoker (finding),y,descendant of concept mapped from leaf
53896009,Tolerant ex-smoker (finding),y,descendant of concept mapped from leaf
1110791000000100,Very Brief Advice on Smoking (procedure),y,descendant of concept mapped from leaf
1092071000000105,Ex-heavy smoker (20-39/day) (finding),y,descendant of concept mapped from leaf
1092041000000104,Ex-very heavy smoker (40+/day) (finding),y,descendant of concept mapped from leaf
360900008,Aggressive ex-smoker (finding),y,descendant of concept mapped from leaf
266922007,Ex-light cigarette smoker (1-9/day) (finding),y,descendant of concept mapped from leaf
281018007,Ex-cigarette smoker (finding),y,descendant of concept mapped from leaf
266924008,Ex-heavy cigarette smoker (20-39/day) (finding),y,descendant of concept mapped from leaf
1092111000000104,Ex-light smoker (1-9/day) (finding),y,descendant of concept mapped from leaf
1092131000000107,Ex-trivial smoker (<1/day) (finding),y,descendant of concept mapped from leaf
735128000,Ex-smoker for less than 1 year (finding),y,descendant of concept mapped from leaf
384742004,Smoking cessation assistance (regime/therapy),y,descendant of concept mapped from leaf
711081005,Negotiation of date for cessation of smoking (procedure),y,descendant of concept mapped from leaf
492191000000103,Ex roll-up cigarette smoker (finding),y,descendant of concept mapped from leaf
160620009,Ex-pipe smoker (finding),y,descendant of concept mapped from leaf
48031000119106,Ex-smoker for more than 1 year (finding),y,descendant of concept mapped from leaf
160607006,Ex-trivial smoker (<1/day) (finding),n,via Query Table
783391000000104,Stop smoking invitation short message service text message sent ,n,via Query Table
160615009,Ex-smoker - amount unknown (finding),n,via Query Table
164411000000105,Carbon monoxide reading at 4 weeks,n,via Query Table
160610004,Ex-heavy smoker (20-39/day) (finding),n,via Query Table
856401000000103,Total time smoked,n,via Query Table
510681000000102,Referral to NHS stop smoking service,n,via Query Table
219131000000106,Excepted from smoking quality indicators: Patient unsuitable,n,via Query Table
185790002,Refuses stop smoking monitor (finding),n,via Query Table
766941000000102,Smoking status at 12 weeks ,n,via Query Table
783411000000104,Stop smoking invitation first short message service text message sent ,n,via Query Table
783451000000100,Stop smoking invitation second short message service text message sent ,n,via Query Table
507721000000106,Brief intervention for smoking cessation ,n,via Query Table
160608001,Ex-light smoker (1-9/day) (finding),n,via Query Table
160609009,Ex-moderate smoker (10-19/day) (finding),n,via Query Table
487391000000101,Ex-cigarette smoker ,n,via Query Table
205951000000100,Excepted from smoking quality indicators: Informed dissent (administrative concept),n,via Query Table
289351000000100,Nicotine replacement therapy using nicotine lozenges,n,via Query Table
219141000000102,Excepted from smoking quality indicators: Patient unsuitable,n,via Query Table
280821000000105,Nicotine replacement therapy using nicotine lozenges (procedure),n,via Query Table
1221000119103,History of tobacco use (situation),n,via Query Table
871651000000108,Referral to smoking cessation service declined ,n,via Query Table
281080007,Advice on smoking (regime/therapy),n,via Query Table
507731000000108,Brief intervention for smoking cessation ,n,via Query Table
1047211000000100,Varenicline therapy (regime/therapy),n,via Query Table
216841000000103,Smoking cessation advice provided by community pharmacist,n,via Query Table
289341000000103,Nicotine replacement therapy using nicotine inhalator,n,via Query Table
219161000000101,Excepted from smoking quality indicators: Informed dissent,n,via Query Table
834541000000105,Tobacco use and exposure,n,via Query Table
871671000000104,Referral to smoking cessation service ,n,via Query Table
778471000000109,Lost to smoking cessation follow-up,n,via Query Table
712981000000105,Practice based smoking cessation programme start date ,n,via Query Table
408425002,Lifestyle advice regarding smoking (regime/therapy),n,via Query Table
289371000000109,Smoking cessation therapy NOS,n,via Query Table
205941000000103,Excepted from smoking quality indicators: Patient unsuitable (administrative concept),n,via Query Table
10998291000119107,History of smoking (situation),n,via Query Table
216851000000100,Smoking cessation advice provided by community pharmacist,n,via Query Table
750831000000106,Patient consent given for smoking cessation follow-up ,n,via Query Table
755751000000102,Declined consent for follow-up by smoking cessation team ,n,via Query Table
967001000000105,Varenicline smoking cessation therapy offered ,n,via Query Table
783491000000108,Stop smoking invitation third short message service text message sent ,n,via Query Table
219151000000104,Excepted from smoking quality indicators: Informed dissent,n,via Query Table
766691000000102,Smoker in household (finding),n,via Query Table
280781000000102,Smoking cessation drug therapy (procedure),n,via Query Table
836011000000106,Waterpipe tobacco consumption ,n,via Query Table
822601000000102,Smoking cessation drug therapy declined ,n,via Query Table
505301000000107,Referral to NHS (National Health Service) smoking cessation service ,n,via Query Table
492201000000101,Ex-rolls own cigarettes ,n,via Query Table
374381000000109,Smoking cessation - enhanced services administration ,n,via Query Table
595501000000101,Tobacco consumption NOS (observable entity),n,via Query Table
171038002,Health education - smoking (regime/therapy),n,via Query Table
289331000000107,Nicotine replacement therapy using nicotine gum,n,via Query Table
966981000000101,Varenicline smoking cessation therapy declined ,n,via Query Table
171691000000106,Carbon monoxide reading at 4 weeks,n,via Query Table
213191000000105,[V]Personal history of tobacco abuse,n,via Query Table
780901000000101,Referral for smoking cessation service offered,n,via Query Table
374371000000107,Smoking cessation - enhanced services administration ,n,via Query Table
783021000000104,Stop smoking service opportunity signposted ,n,via Query Table
492211000000104,Ex-rolls own cigarettes ,n,via Query Table
485971000000109,Ex-cigarette smoker ,n,via Query Table
527161000000105,Smoking cessation advice declined ,n,via Query Table
160611000,Ex-very heavy smoker (40+/day) (finding),n,via Query Table
834711000000102,Smoking cessation programme declined,n,via Query Table
285371000000106,Smoking cessation therapy (regime/therapy),n,via Query Table
1050721000000104,Varenicline therapy,n,via Query Table
850341000000108,Smoking cessation 12 week follow-up ,n,via Query Table
198271000000106,[V]Personal history of tobacco abuse (situation),n,via Query Table
284111000000102,Smoking cessation therapy NOS (regime/therapy),n,via Query Table
526411000000103,Smoking cessation programme declined (finding),n,via Query Table
337741000000105,Smoking cessation drug therapy,n,via Query Table
289311000000104,Smoking cessation therapy,n,via Query Table
280831000000107,Other specified smoking cessation therapy (regime/therapy),n,via Query Table
755731000000109,Consent given for follow up by smoking cessation team ,n,via Query Table
289321000000105,Nicotine replacement therapy using nicotine patches,n,via Query Table
280791000000100,Nicotine replacement therapy using nicotine patches (procedure),n,via Query Table
751111000000104,Declined consent for smoking cessation follow-up ,n,via Query Table
